CustomerID,Recency,Frequency,Monetary,Cluster
7298,24,2,102.25,Low-Activity Customers
7299,280,2,19.78,Inactive Customers
7300,42,8,112.02,Low-Activity Customers
7301,518,1,14.96,Inactive Customers
7302,518,1,23.54,Inactive Customers
7303,518,1,14.96,Inactive Customers
7304,186,3,43.92,Low-Activity Customers
7305,476,2,36.93,Inactive Customers
7306,257,9,636.25,Engaged Customers
7307,34,3,96.38,Low-Activity Customers
7308,388,3,41.71,Inactive Customers
7309,59,6,397.42,Low-Activity Customers
7310,49,2,155.64,Low-Activity Customers
7311,518,1,19.99,Inactive Customers
7312,518,1,20.99,Inactive Customers
7313,518,1,32.6,Inactive Customers
7314,336,3,60.31,Inactive Customers
7315,518,2,47.48,Inactive Customers
7316,75,3,51.68,Low-Activity Customers
7317,518,1,68.67,Inactive Customers
7318,518,1,13.97,Inactive Customers
7319,517,1,61.24,Inactive Customers
7320,518,1,18.99,Inactive Customers
7321,62,4,79.3,Low-Activity Customers
7322,168,4,92.02,Low-Activity Customers
7323,100,22,827.28,Engaged Customers
7324,518,1,11.77,Inactive Customers
7325,518,1,13.97,Inactive Customers
7326,306,4,72.66,Inactive Customers
7327,65,4,161.03,Low-Activity Customers
7328,518,1,14.96,Inactive Customers
7329,61,9,566.51,Engaged Customers
7330,518,1,16.36,Inactive Customers
7331,510,2,27.13,Inactive Customers
7332,518,1,15.76,Inactive Customers
7333,365,3,287.9,Low-Activity Customers
7334,518,1,14.37,Inactive Customers
7335,506,1,17.3,Inactive Customers
7336,445,2,230.08,Inactive Customers
7337,43,5,94.66,Low-Activity Customers
7338,183,8,129.67,Low-Activity Customers
7339,504,2,65.87,Inactive Customers
7340,518,1,9.98,Inactive Customers
7341,518,1,14.37,Inactive Customers
7342,510,2,113.71,Inactive Customers
7343,149,3,55.15,Low-Activity Customers
7344,490,1,16.7,Inactive Customers
7345,171,2,39.41,Low-Activity Customers
7346,518,1,14.37,Inactive Customers
7347,48,5,90.57,Low-Activity Customers
7348,518,1,35.8,Inactive Customers
7349,110,2,87.65,Low-Activity Customers
7350,509,1,13.97,Inactive Customers
7351,477,2,45.9,Inactive Customers
7352,60,3,77.78,Low-Activity Customers
7353,518,1,31.99,Inactive Customers
7354,471,2,170.85,Inactive Customers
7355,44,3,44.32,Low-Activity Customers
7356,513,3,85.99,Inactive Customers
7357,518,1,19.99,Inactive Customers
7358,20,3,106.13,Low-Activity Customers
7359,142,11,327.67,Low-Activity Customers
7360,504,1,37.31,Inactive Customers
7361,518,1,36.48,Inactive Customers
7362,251,4,120.35,Low-Activity Customers
7363,109,2,63.15,Low-Activity Customers
7364,518,1,46.72,Inactive Customers
7365,516,2,44.36,Inactive Customers
7366,98,2,214.01,Low-Activity Customers
7367,493,2,47.98,Inactive Customers
7368,479,3,61.66,Inactive Customers
7369,423,3,42.28,Inactive Customers
7370,517,1,11.97,Inactive Customers
7371,516,2,30.33,Inactive Customers
7372,517,1,15.76,Inactive Customers
7373,487,2,35.14,Inactive Customers
7374,79,4,61.0,Low-Activity Customers
7375,230,5,82.44,Low-Activity Customers
7376,517,1,13.97,Inactive Customers
7377,66,16,545.68,Low-Activity Customers
7378,337,2,69.44,Inactive Customers
7379,517,1,14.37,Inactive Customers
7380,505,2,44.94,Inactive Customers
7381,517,1,56.69,Inactive Customers
7382,22,3,54.95,Low-Activity Customers
7383,128,4,169.75,Low-Activity Customers
7384,357,2,233.06,Inactive Customers
7385,62,2,63.95,Low-Activity Customers
7386,517,1,13.99,Inactive Customers
7387,517,1,28.33,Inactive Customers
7388,517,1,15.36,Inactive Customers
7389,485,2,28.95,Inactive Customers
7390,517,1,15.36,Inactive Customers
7391,196,13,794.28,Engaged Customers
7392,517,1,14.79,Inactive Customers
7393,38,11,310.12,Low-Activity Customers
7394,517,1,49.68,Inactive Customers
7395,109,4,174.15,Low-Activity Customers
7396,517,1,58.59,Inactive Customers
7397,517,1,80.78,Inactive Customers
7398,515,1,26.94,Inactive Customers
7399,67,7,131.79,Low-Activity Customers
7400,517,1,13.97,Inactive Customers
7401,517,1,33.13,Inactive Customers
7402,288,4,64.74,Low-Activity Customers
7403,251,2,155.95,Low-Activity Customers
7404,28,2,25.48,Low-Activity Customers
7405,233,4,279.67,Low-Activity Customers
7406,517,1,72.99,Inactive Customers
7407,517,1,19.99,Inactive Customers
7408,517,1,41.52,Inactive Customers
7409,439,2,24.75,Inactive Customers
7410,517,1,26.94,Inactive Customers
7411,54,6,211.68,Low-Activity Customers
7412,517,1,161.47,Inactive Customers
7413,517,1,14.3,Inactive Customers
7414,473,4,122.51,Inactive Customers
7415,185,6,311.14,Low-Activity Customers
7416,509,1,51.38,Inactive Customers
7417,425,2,177.99,Inactive Customers
7418,512,1,27.73,Inactive Customers
7419,504,1,11.97,Inactive Customers
7420,260,4,64.71,Low-Activity Customers
7421,181,3,122.38,Low-Activity Customers
7422,517,1,21.99,Inactive Customers
7423,482,1,25.54,Inactive Customers
7424,234,3,69.87,Low-Activity Customers
7425,517,1,40.9,Inactive Customers
7426,34,18,878.11,Engaged Customers
7427,230,4,309.43,Low-Activity Customers
7428,100,2,28.35,Low-Activity Customers
7429,517,1,35.76,Inactive Customers
7430,290,2,27.48,Inactive Customers
7431,405,3,33.85,Inactive Customers
7432,517,1,11.77,Inactive Customers
7433,517,1,30.73,Inactive Customers
7434,203,4,342.66,Low-Activity Customers
7435,414,4,173.21,Inactive Customers
7436,235,2,77.56,Low-Activity Customers
7437,517,1,43.14,Inactive Customers
7438,517,1,13.97,Inactive Customers
7439,453,2,82.77,Inactive Customers
7440,517,1,15.96,Inactive Customers
7441,63,5,147.65,Low-Activity Customers
7442,516,1,15.36,Inactive Customers
7443,34,7,201.01,Low-Activity Customers
7444,517,1,38.9,Inactive Customers
7445,517,1,14.37,Inactive Customers
7446,346,3,93.67,Inactive Customers
7447,514,2,38.5,Inactive Customers
7448,517,1,69.98,Inactive Customers
7449,489,2,49.52,Inactive Customers
7450,61,11,258.72,Low-Activity Customers
7451,461,2,26.14,Inactive Customers
7452,29,9,577.21,Engaged Customers
7453,28,2,140.15,Low-Activity Customers
7454,517,1,28.74,Inactive Customers
7455,28,2,60.97,Low-Activity Customers
7456,115,2,49.98,Low-Activity Customers
7457,210,2,28.36,Low-Activity Customers
7458,16,4,109.68,Low-Activity Customers
7459,331,2,49.31,Inactive Customers
7460,513,2,44.37,Inactive Customers
7461,46,12,443.21,Low-Activity Customers
7462,517,1,12.49,Inactive Customers
7463,13,6,142.1,Low-Activity Customers
7464,517,1,20.99,Inactive Customers
7465,517,1,43.54,Inactive Customers
7466,517,1,9.97,Inactive Customers
7467,445,2,51.29,Inactive Customers
7468,432,2,112.0,Inactive Customers
7469,83,12,384.22,Low-Activity Customers
7470,20,28,765.79,Engaged Customers
7471,52,14,419.44,Low-Activity Customers
7472,210,3,40.82,Low-Activity Customers
7473,502,2,20.55,Inactive Customers
7474,517,1,49.96,Inactive Customers
7475,517,1,14.37,Inactive Customers
7476,517,1,13.97,Inactive Customers
7477,265,2,73.97,Low-Activity Customers
7478,517,1,14.99,Inactive Customers
7479,471,2,40.5,Inactive Customers
7480,474,2,82.57,Inactive Customers
7481,344,3,55.68,Inactive Customers
7482,396,4,130.39,Inactive Customers
7483,517,1,12.97,Inactive Customers
7484,517,1,25.76,Inactive Customers
7485,3,9,189.26,Low-Activity Customers
7486,517,1,11.77,Inactive Customers
7487,50,5,298.52,Low-Activity Customers
7488,516,1,8.97,Inactive Customers
7489,517,1,19.99,Inactive Customers
7490,152,3,23.35,Low-Activity Customers
7491,517,1,15.36,Inactive Customers
7492,512,1,25.74,Inactive Customers
7493,383,3,70.83,Inactive Customers
7494,36,5,194.31,Low-Activity Customers
7495,227,5,161.81,Low-Activity Customers
7496,187,3,63.99,Low-Activity Customers
7497,511,2,67.47,Inactive Customers
7498,27,4,62.28,Low-Activity Customers
7499,20,2,52.96,Low-Activity Customers
7500,517,1,19.99,Inactive Customers
7501,517,1,29.98,Inactive Customers
7502,517,1,15.36,Inactive Customers
7503,517,1,14.79,Inactive Customers
7504,517,1,20.3,Inactive Customers
7505,234,4,123.84,Low-Activity Customers
7506,195,3,97.63,Low-Activity Customers
7507,517,1,11.77,Inactive Customers
7508,175,2,41.47,Low-Activity Customers
7509,515,1,76.96,Inactive Customers
7510,516,1,146.48,Inactive Customers
7511,517,1,23.74,Inactive Customers
7512,73,6,129.51,Low-Activity Customers
7513,2,12,220.45,Low-Activity Customers
7514,113,6,252.23,Low-Activity Customers
7515,73,5,150.77,Low-Activity Customers
7516,77,10,545.22,Low-Activity Customers
7517,505,2,44.73,Inactive Customers
7518,517,1,12.77,Inactive Customers
7519,514,2,23.96,Inactive Customers
7520,516,1,14.96,Inactive Customers
7521,517,1,44.95,Inactive Customers
7522,517,1,123.32,Inactive Customers
7523,421,3,65.63,Inactive Customers
7524,218,8,262.58,Low-Activity Customers
7525,517,1,8.78,Inactive Customers
7526,200,8,498.01,Low-Activity Customers
7527,517,1,58.73,Inactive Customers
7528,517,1,29.99,Inactive Customers
7529,517,1,33.8,Inactive Customers
7530,517,1,27.94,Inactive Customers
7531,517,1,39.98,Inactive Customers
7532,517,1,25.74,Inactive Customers
7533,27,12,920.85,Engaged Customers
7534,342,2,97.76,Inactive Customers
7535,117,15,368.99,Low-Activity Customers
7536,449,3,180.8,Inactive Customers
7537,510,2,40.53,Inactive Customers
7538,78,10,200.07,Low-Activity Customers
7539,274,8,268.83,Low-Activity Customers
7540,6,3,134.72,Low-Activity Customers
7541,62,7,91.27,Low-Activity Customers
7542,416,5,133.08,Inactive Customers
7543,512,2,27.14,Inactive Customers
7544,101,6,228.64,Low-Activity Customers
7545,517,1,14.37,Inactive Customers
7546,460,3,97.56,Inactive Customers
7547,517,1,10.77,Inactive Customers
7548,232,6,127.88,Low-Activity Customers
7549,484,2,81.16,Inactive Customers
7550,517,1,49.27,Inactive Customers
7551,327,3,198.46,Low-Activity Customers
7552,101,2,30.85,Low-Activity Customers
7553,517,1,40.48,Inactive Customers
7554,514,2,30.92,Inactive Customers
7555,33,4,93.34,Low-Activity Customers
7556,517,1,14.96,Inactive Customers
7557,91,2,41.95,Low-Activity Customers
7558,517,1,96.37,Inactive Customers
7559,26,4,114.92,Low-Activity Customers
7560,517,1,4.79,Inactive Customers
7561,117,3,48.44,Low-Activity Customers
7562,55,4,458.02,Low-Activity Customers
7563,517,1,24.73,Inactive Customers
7564,143,6,85.47,Low-Activity Customers
7565,517,1,44.1,Inactive Customers
7566,85,3,73.38,Low-Activity Customers
7567,517,1,28.53,Inactive Customers
7568,517,1,67.23,Inactive Customers
7569,514,2,27.94,Inactive Customers
7570,192,4,203.45,Low-Activity Customers
7571,140,12,863.24,Engaged Customers
7572,74,4,88.73,Low-Activity Customers
7573,509,1,43.32,Inactive Customers
7574,517,1,5.78,Inactive Customers
7575,508,2,102.47,Inactive Customers
7576,517,1,6.77,Inactive Customers
7577,517,1,30.31,Inactive Customers
7578,517,1,34.99,Inactive Customers
7579,517,1,67.47,Inactive Customers
7580,517,1,11.99,Inactive Customers
7581,487,1,83.37,Inactive Customers
7582,224,4,72.32,Low-Activity Customers
7583,517,1,45.1,Inactive Customers
7584,517,1,14.99,Inactive Customers
7585,183,4,146.79,Low-Activity Customers
7586,330,3,277.49,Low-Activity Customers
7587,213,9,126.95,Low-Activity Customers
7588,517,1,38.74,Inactive Customers
7589,244,5,201.25,Low-Activity Customers
7590,73,7,162.67,Low-Activity Customers
7591,93,7,268.33,Low-Activity Customers
7592,1,201,13990.93,High-Value Customers
7593,517,1,11.7,Inactive Customers
7594,75,3,62.96,Low-Activity Customers
7595,517,1,18.99,Inactive Customers
7596,49,11,438.48,Low-Activity Customers
7597,75,3,51.35,Low-Activity Customers
7598,517,1,12.49,Inactive Customers
7599,517,1,57.51,Inactive Customers
7600,114,8,251.86,Low-Activity Customers
7601,517,1,15.36,Inactive Customers
7602,456,2,26.73,Inactive Customers
7603,102,5,137.71,Low-Activity Customers
7604,403,3,148.63,Inactive Customers
7605,514,1,41.9,Inactive Customers
7606,496,1,50.94,Inactive Customers
7607,517,1,36.84,Inactive Customers
7608,517,1,16.99,Inactive Customers
7609,517,1,50.36,Inactive Customers
7610,517,1,23.97,Inactive Customers
7611,517,1,23.54,Inactive Customers
7612,495,2,40.27,Inactive Customers
7613,27,8,247.9,Low-Activity Customers
7614,517,1,15.9,Inactive Customers
7615,117,7,247.86,Low-Activity Customers
7616,517,1,14.99,Inactive Customers
7617,366,3,60.05,Inactive Customers
7618,517,1,6.79,Inactive Customers
7619,466,1,56.28,Inactive Customers
7620,334,3,35.71,Inactive Customers
7621,73,4,99.62,Low-Activity Customers
7622,517,1,70.95,Inactive Customers
7623,416,3,113.91,Inactive Customers
7624,517,1,11.77,Inactive Customers
7625,517,1,31.92,Inactive Customers
7626,517,1,12.97,Inactive Customers
7627,436,4,186.18,Inactive Customers
7628,270,3,65.69,Low-Activity Customers
7629,517,1,11.77,Inactive Customers
7630,517,1,11.77,Inactive Customers
7631,301,7,1084.11,Engaged Customers
7632,517,1,25.99,Inactive Customers
7633,517,1,14.37,Inactive Customers
7634,450,2,83.41,Inactive Customers
7635,517,1,11.77,Inactive Customers
7636,517,1,57.09,Inactive Customers
7637,517,1,22.96,Inactive Customers
7638,517,1,25.77,Inactive Customers
7639,517,1,14.96,Inactive Customers
7640,517,1,31.07,Inactive Customers
7641,517,1,12.49,Inactive Customers
7642,517,1,40.1,Inactive Customers
7643,517,1,70.62,Inactive Customers
7644,0,3,94.01,Low-Activity Customers
7645,54,3,32.75,Low-Activity Customers
7646,205,2,64.33,Low-Activity Customers
7647,517,1,26.14,Inactive Customers
7648,517,1,42.44,Inactive Customers
7649,238,8,534.27,Low-Activity Customers
7650,517,1,43.99,Inactive Customers
7651,512,1,12.99,Inactive Customers
7652,515,1,67.45,Inactive Customers
7653,512,2,92.43,Inactive Customers
7654,517,1,26.74,Inactive Customers
7655,517,1,45.09,Inactive Customers
7656,45,4,69.66,Low-Activity Customers
7657,517,1,11.77,Inactive Customers
7658,2,5,93.35,Low-Activity Customers
7659,205,2,27.36,Low-Activity Customers
7660,517,1,12.97,Inactive Customers
7661,517,1,27.13,Inactive Customers
7662,517,1,24.98,Inactive Customers
7663,517,1,56.69,Inactive Customers
7664,517,1,105.67,Inactive Customers
7665,517,1,6.79,Inactive Customers
7666,253,3,80.88,Low-Activity Customers
7667,517,1,69.03,Inactive Customers
7668,517,1,18.78,Inactive Customers
7669,517,1,12.77,Inactive Customers
7670,114,7,120.61,Low-Activity Customers
7671,517,1,32.72,Inactive Customers
7672,26,10,236.67,Low-Activity Customers
7673,42,3,38.35,Low-Activity Customers
7674,375,4,174.66,Inactive Customers
7675,517,1,30.13,Inactive Customers
7676,479,2,27.74,Inactive Customers
7677,16,6,168.43,Low-Activity Customers
7678,517,1,18.99,Inactive Customers
7679,288,2,34.48,Inactive Customers
7680,517,1,24.74,Inactive Customers
7681,196,6,233.16,Low-Activity Customers
7682,54,5,71.09,Low-Activity Customers
7683,272,2,70.26,Low-Activity Customers
7684,49,6,975.1,Engaged Customers
7685,517,1,46.68,Inactive Customers
7686,517,1,69.04,Inactive Customers
7687,509,1,35.2,Inactive Customers
7688,170,2,141.83,Low-Activity Customers
7689,517,1,14.96,Inactive Customers
7690,319,3,115.67,Inactive Customers
7691,398,6,326.78,Inactive Customers
7692,501,2,19.54,Inactive Customers
7693,517,1,14.96,Inactive Customers
7694,517,1,24.94,Inactive Customers
7695,107,4,64.56,Low-Activity Customers
7696,517,1,15.36,Inactive Customers
7697,198,8,302.52,Low-Activity Customers
7698,460,4,118.55,Inactive Customers
7699,517,1,67.97,Inactive Customers
7700,516,1,33.67,Inactive Customers
7701,513,1,13.97,Inactive Customers
7702,516,1,19.56,Inactive Customers
7703,507,2,39.5,Inactive Customers
7704,516,1,28.34,Inactive Customers
7705,447,2,52.75,Inactive Customers
7706,464,4,105.18,Inactive Customers
7707,516,1,14.37,Inactive Customers
7708,516,1,13.97,Inactive Customers
7709,516,1,15.76,Inactive Customers
7710,516,1,20.54,Inactive Customers
7711,65,5,87.67,Low-Activity Customers
7712,516,1,56.7,Inactive Customers
7713,44,14,1805.85,Engaged Customers
7714,176,3,87.18,Low-Activity Customers
7715,188,2,62.96,Low-Activity Customers
7716,516,1,73.65,Inactive Customers
7717,516,1,19.99,Inactive Customers
7718,516,1,11.77,Inactive Customers
7719,516,1,42.28,Inactive Customers
7720,97,2,56.26,Low-Activity Customers
7721,205,11,466.59,Low-Activity Customers
7722,516,1,19.54,Inactive Customers
7723,313,5,76.99,Inactive Customers
7724,516,1,19.99,Inactive Customers
7725,471,3,97.11,Inactive Customers
7726,251,2,234.12,Low-Activity Customers
7727,516,1,13.97,Inactive Customers
7728,32,9,214.17,Low-Activity Customers
7729,127,3,127.15,Low-Activity Customers
7730,425,6,447.7,Inactive Customers
7731,74,3,60.34,Low-Activity Customers
7732,110,5,179.15,Low-Activity Customers
7733,516,1,14.37,Inactive Customers
7734,9,10,470.83,Low-Activity Customers
7735,503,1,53.98,Inactive Customers
7736,516,1,17.7,Inactive Customers
7737,516,1,13.77,Inactive Customers
7738,480,2,120.26,Inactive Customers
7739,516,1,8.97,Inactive Customers
7740,122,8,248.13,Low-Activity Customers
7741,253,5,127.02,Low-Activity Customers
7742,516,1,12.49,Inactive Customers
7743,78,3,81.33,Low-Activity Customers
7744,116,2,27.69,Low-Activity Customers
7745,516,1,6.79,Inactive Customers
7746,516,1,0.0,Inactive Customers
7747,516,1,12.97,Inactive Customers
7748,516,1,18.99,Inactive Customers
7749,516,1,74.48,Inactive Customers
7750,516,1,58.5,Inactive Customers
7751,424,2,40.22,Inactive Customers
7752,21,3,153.57,Low-Activity Customers
7753,282,2,119.92,Low-Activity Customers
7754,337,2,56.28,Inactive Customers
7755,489,1,7.99,Inactive Customers
7756,516,1,14.79,Inactive Customers
7757,477,2,76.23,Inactive Customers
7758,173,12,203.63,Low-Activity Customers
7759,516,1,15.36,Inactive Customers
7760,516,1,27.13,Inactive Customers
7761,507,2,74.61,Inactive Customers
7762,232,4,114.67,Low-Activity Customers
7763,516,1,51.48,Inactive Customers
7764,516,1,44.98,Inactive Customers
7765,400,3,101.05,Inactive Customers
7766,516,1,30.32,Inactive Customers
7767,516,1,26.99,Inactive Customers
7768,419,4,91.85,Inactive Customers
7769,516,1,41.5,Inactive Customers
7770,30,2,107.06,Low-Activity Customers
7771,516,1,19.99,Inactive Customers
7772,123,3,65.5,Low-Activity Customers
7773,516,1,57.98,Inactive Customers
7774,516,1,40.33,Inactive Customers
7775,262,2,84.88,Low-Activity Customers
7776,516,1,19.99,Inactive Customers
7777,446,2,52.87,Inactive Customers
7778,516,1,18.99,Inactive Customers
7779,334,3,185.31,Inactive Customers
7780,516,1,11.77,Inactive Customers
7781,516,1,305.48,Inactive Customers
7782,117,5,119.11,Low-Activity Customers
7783,516,1,33.4,Inactive Customers
7784,516,1,30.32,Inactive Customers
7785,368,8,252.65,Inactive Customers
7786,99,10,333.83,Low-Activity Customers
7787,516,1,24.99,Inactive Customers
7788,401,2,19.75,Inactive Customers
7789,516,1,12.77,Inactive Customers
7790,516,1,22.99,Inactive Customers
7791,18,20,443.62,Low-Activity Customers
7792,292,8,556.07,Low-Activity Customers
7793,516,1,11.77,Inactive Customers
7794,508,2,17.77,Inactive Customers
