CustomerID,Recency,Frequency,Monetary
5613,524,1,78.04
5614,266,7,80.63
5615,524,1,43.7
5616,479,2,30.72
5617,519,1,38.72
5618,18,7,197.48
5619,524,1,14.96
5620,473,1,11.77
5621,524,1,15.9
5622,483,2,144.97
5623,508,2,35.36
5624,436,3,92.58
5625,524,1,10.77
5626,524,1,15.36
5627,520,1,35.92
5628,144,2,50.75
5629,524,1,15.36
5630,524,1,9.77
5631,246,7,350.34
5632,517,1,9.97
5633,524,1,12.49
5634,126,7,192.08
5635,524,1,26.77
5636,524,1,64.24
5637,523,1,26.16
5638,524,1,9.98
5639,515,2,18.76
5640,524,1,39.98
5641,523,1,88.77
5642,183,2,55.31
5643,524,1,59.99
5644,519,1,33.72
5645,58,3,57.55
5646,523,1,25.74
5647,314,2,62.51
5648,36,3,48.23
5649,78,8,550.06
5650,519,1,14.96
5651,113,3,68.35
5652,523,1,11.77
5653,523,1,13.97
5654,521,1,35.31
5655,523,1,50.97
5656,523,1,14.96
5657,74,7,398.59
5658,62,17,701.82
5659,523,1,19.99
5660,384,3,95.98
5661,112,4,91.62
5662,516,1,28.33
5663,523,1,41.09
5664,523,1,41.5
5665,188,7,291.9
5666,523,1,10.97
5667,484,2,88.58
5668,163,5,127.46
5669,69,3,237.98
5670,122,7,313.96
5671,71,8,134.1
5672,233,3,235.73
5673,523,1,11.77
5674,491,2,68.42
5675,523,1,7.98
5676,523,1,14.37
5677,149,5,542.1
5678,523,1,31.76
5679,523,1,15.76
5680,523,1,17.9
5681,523,1,40.51
5682,170,4,298.65
5683,523,1,11.77
5684,523,1,45.89
5685,523,1,18.99
5686,523,1,23.96
5687,39,4,86.82
5688,523,1,62.29
5689,259,4,108.55
5690,74,3,39.25
5691,523,1,37.47
5692,523,1,15.76
5693,523,1,19.75
5694,523,1,9.77
5695,18,8,312.02
5696,523,1,32.72
5697,523,1,12.77
5698,56,7,186.71
5699,523,1,14.99
5700,509,1,32.6
5701,31,7,234.92
5702,270,3,62.46
5703,523,1,44.29
5704,417,2,45.13
5705,331,3,47.96
5706,523,1,38.31
5707,523,1,40.95
5708,365,8,237.31
5709,523,1,8.77
5710,151,9,188.11
5711,29,9,306.95
5712,234,8,180.86
5713,297,4,98.49
5714,523,1,26.73
5715,522,2,55.5
5716,523,1,19.99
5717,523,1,141.85
5718,483,2,57.86
5719,522,2,30.73
5720,201,5,69.21
5721,46,3,55.18
5722,245,5,177.4
5723,420,5,130.07
5724,486,2,28.35
5725,29,5,253.06
5726,523,1,44.88
5727,436,2,39.67
5728,523,1,40.46
5729,523,1,14.96
5730,490,3,79.95
5731,54,11,998.12
5732,523,1,17.54
5733,95,6,96.87
5734,523,1,31.75
5735,7,3,48.83
5736,112,6,95.03
5737,523,1,10.77
5738,103,3,49.46
5739,401,2,103.54
5740,47,7,247.95
5741,364,8,138.44
5742,523,1,31.27
5743,205,3,159.98
5744,523,1,13.97
5745,281,2,34.33
5746,523,1,202.58
5747,146,6,398.55
5748,71,2,201.29
5749,58,10,325.53
5750,523,1,19.77
5751,498,1,29.99
5752,491,1,141.7
5753,496,1,14.37
5754,367,2,55.54
5755,6,5,127.86
5756,95,6,205.59
5757,523,1,10.77
5758,523,1,11.77
5759,523,1,17.9
5760,254,4,64.21
5761,340,2,40.69
5762,197,4,71.3
5763,523,1,24.14
5764,246,2,19.26
5765,314,6,351.33
5766,406,3,81.23
5767,501,4,106.76
5768,523,1,52.99
5769,523,1,8.77
5770,523,1,35.91
5771,523,1,44.93
5772,158,5,219.68
5773,523,1,37.98
5774,523,1,12.49
5775,14,3,113.56
5776,523,1,10.77
5777,523,1,14.37
5778,523,1,14.39
5779,366,3,396.6
5780,523,1,13.97
5781,505,2,22.75
5782,264,3,88.44
5783,437,7,187.55
5784,46,10,436.85
5785,523,1,17.7
5786,523,1,14.7
5787,213,3,64.23
5788,523,1,14.37
5789,523,1,11.97
5790,523,1,26.73
5791,229,2,74.38
5792,523,1,67.53
5793,248,2,153.54
5794,92,4,107.86
5795,416,3,337.59
5796,523,1,3.99
5797,492,1,50.97
5798,521,2,56.48
5799,523,1,23.97
5800,523,1,55.8
5801,523,1,16.0
5802,523,1,29.16
5803,343,4,47.0
5804,7,15,698.49
5805,523,1,211.83
5806,523,1,14.79
5807,523,1,27.94
5808,42,6,413.79
5809,523,1,12.49
5810,523,1,30.72
5811,56,3,83.59
5812,523,1,28.74
5813,523,1,49.31
5814,430,5,128.88
5815,511,1,35.7
5816,523,1,56.66
5817,523,1,23.14
5818,523,1,11.78
5819,523,1,11.77
5820,425,2,84.61
5821,520,1,68.65
5822,460,3,167.71
5823,522,2,30.72
5824,269,2,29.45
5825,523,1,90.9
5826,469,3,76.54
5827,40,5,124.4
5828,444,3,43.28
5829,523,1,13.97
5830,523,1,15.99
5831,523,1,24.54
5832,523,1,13.97
5833,523,1,14.37
5834,523,1,14.37
5835,70,7,684.82
5836,523,1,14.37
5837,507,1,119.55
5838,523,1,43.08
5839,369,2,141.9
5840,523,1,5.99
5841,523,1,17.96
5842,345,6,126.76
5843,521,1,13.77
5844,270,3,128.16
5845,26,5,295.2
5846,500,2,38.71
5847,1,20,792.52
5848,339,2,83.04
5849,523,1,17.3
5850,523,1,29.33
5851,523,1,15.76
5852,476,2,97.93
5853,519,1,11.56
5854,465,2,29.96
5855,499,4,158.19
5856,523,1,9.77
5857,518,1,5.99
5858,523,2,23.54
5859,166,2,30.98
5860,29,4,115.18
5861,523,1,8.77
5862,25,8,237.57
5863,240,10,364.15
5864,523,1,13.97
5865,523,1,14.96
5866,452,3,54.37
5867,6,14,450.18
5868,1,40,1318.37
5869,523,1,13.97
5870,27,5,224.87
5871,464,2,29.95
5872,225,9,287.47
5873,523,1,21.54
5874,523,1,14.37
5875,296,3,95.73
5876,75,12,373.27
5877,523,1,16.99
5878,12,7,389.03
5879,523,1,9.97
5880,523,1,29.74
5881,160,2,176.31
5882,523,1,15.3
5883,51,10,617.27
5884,523,1,12.49
5885,496,3,41.74
5886,523,1,27.13
5887,523,1,11.77
5888,375,2,210.88
5889,523,1,12.97
5890,523,1,30.98
5891,522,1,21.49
5892,523,1,4.79
5893,144,13,456.22
5894,523,1,27.99
5895,523,1,51.88
5896,523,1,19.28
5897,523,1,20.99
5898,523,1,13.97
5899,92,4,66.37
5900,517,1,24.96
5901,523,2,78.16
5902,176,4,95.09
5903,523,1,25.14
5904,523,1,12.97
5905,470,6,113.74
5906,19,18,918.88
5907,523,1,16.99
5908,27,4,74.27
5909,519,2,155.75
5910,87,5,267.24
5911,466,3,114.33
5912,190,5,231.97
5913,523,1,11.77
5914,523,1,36.97
5915,522,1,14.37
5916,522,1,22.99
5917,35,14,561.52
5918,522,1,12.99
5919,233,2,18.98
5920,522,1,36.91
5921,517,1,58.86
5922,522,1,23.54
5923,522,1,11.77
5924,522,1,25.77
5925,522,1,18.99
5926,522,1,19.99
5927,522,1,14.79
5928,220,3,218.0
5929,214,6,114.9
5930,163,4,53.92
5931,385,2,26.73
5932,522,1,13.97
5933,522,1,13.77
5934,104,3,36.95
5935,499,2,88.41
5936,469,2,69.62
5937,65,7,203.46
5938,522,1,41.99
5939,150,6,284.73
5940,521,1,86.02
5941,492,2,46.52
5942,522,1,67.95
5943,522,1,29.98
5944,43,2,52.82
5945,338,2,17.55
5946,520,1,28.14
5947,281,3,63.95
5948,254,4,86.55
5949,522,1,68.85
5950,431,2,25.13
5951,521,1,17.76
5952,522,1,25.77
5953,522,1,70.67
5954,450,2,249.42
5955,522,1,15.36
5956,7,17,432.44
5957,522,1,42.31
5958,5,7,205.02
5959,522,1,14.99
5960,239,4,111.17
5961,522,1,39.99
5962,522,1,14.96
5963,50,3,50.46
5964,522,1,13.97
5965,246,21,519.26
5966,522,1,13.97
5967,522,1,25.74
5968,522,1,27.94
5969,66,2,84.16
5970,522,1,15.36
5971,278,5,128.81
5972,522,3,43.7
5973,521,1,26.46
5974,522,1,15.99
5975,43,3,191.69
5976,482,2,96.78
5977,522,1,29.99
5978,73,10,281.67
5979,434,4,208.25
5980,193,2,26.46
5981,22,22,979.01
5982,522,1,19.99
5983,373,4,154.1
5984,244,3,42.85
5985,522,1,23.99
5986,522,1,6.79
5987,243,3,116.14
5988,29,15,436.63
5989,338,3,330.42
5990,522,1,80.59
5991,522,1,68.29
5992,522,1,14.37
5993,522,1,52.87
5994,522,1,19.99
5995,123,9,308.37
5996,522,1,72.97
5997,161,3,104.81
5998,522,1,76.01
5999,84,5,287.26
6000,521,1,69.87
6001,522,1,0.0
6002,522,1,78.7
6003,35,7,193.16
6004,522,1,20.99
6005,484,1,58.65
6006,230,5,177.36
6007,522,1,28.99
6008,522,1,15.76
6009,522,2,67.89
6010,441,3,170.44
6011,122,8,181.48
6012,522,1,36.73
6013,333,6,308.9
6014,391,3,84.85
6015,522,1,10.77
6016,427,2,27.94
6017,336,9,308.58
6018,519,1,6.77
6019,105,9,151.21
6020,211,4,160.5
6021,415,4,197.56
6022,429,2,431.8
6023,522,1,41.69
6024,522,1,43.81
6025,130,3,122.96
6026,7,6,198.53
6027,486,3,45.69
6028,496,3,46.29
6029,522,1,41.89
6030,315,4,83.94
6031,522,1,9.98
6032,522,1,11.77
6033,339,5,103.32
6034,489,2,36.91
6035,74,2,11.51
6036,522,1,15.96
6037,116,4,140.9
6038,522,1,29.94
6039,522,1,9.79
6040,113,2,66.44
6041,209,4,92.94
6042,0,22,803.11
6043,522,1,32.72
6044,522,1,26.07
6045,39,6,141.36
6046,522,1,27.13
6047,522,1,31.6
6048,522,1,15.36
6049,522,1,24.98
6050,522,1,40.74
6051,15,9,443.82
6052,522,1,10.77
6053,522,1,27.93
6054,113,5,66.17
6055,343,2,25.73
6056,63,9,331.31
6057,34,55,1317.41
6058,304,2,98.1
6059,522,1,35.8
6060,164,6,450.32
6061,522,1,13.97
6062,522,1,15.96
6063,150,2,43.93
6064,68,3,144.56
6065,294,2,53.83
6066,470,2,76.69
6067,28,7,587.83
6068,433,2,70.71
6069,466,3,45.49
6070,522,1,15.36
6071,299,2,43.54
6072,135,7,392.5
6073,22,3,60.43
6074,340,3,104.95
6075,517,1,3.99
6076,233,2,77.98
6077,522,1,12.49
6078,522,1,12.77
6079,522,1,29.33
6080,48,14,316.3
6081,522,1,13.77
6082,522,1,29.73
6083,522,1,30.39
6084,92,4,138.38
6085,25,2,101.51
6086,373,2,43.89
6087,335,2,54.25
6088,336,4,154.35
6089,15,11,450.01
6090,522,1,15.36
6091,522,1,12.77
6092,44,5,95.16
6093,522,1,24.26
6094,484,2,100.94
6095,522,1,20.99
6096,522,1,14.79
6097,508,2,21.95
6098,94,2,102.92
6099,522,1,12.77
6100,522,1,10.77
6101,522,1,12.77
6102,522,1,43.09
6103,471,2,113.52
6104,115,3,65.44
6105,522,1,11.77
6106,522,1,16.99
6107,154,4,78.15
6108,47,2,60.94
6109,467,1,54.88
6110,343,3,60.43
6111,522,1,14.37
6112,512,1,15.36
6113,518,1,18.99
6114,522,1,48.13
6115,522,1,30.99
6116,522,1,31.33
6117,102,13,395.98
6118,105,6,227.85
6119,522,1,38.99
6120,62,21,991.31
6121,522,1,61.51
6122,330,3,125.19
6123,522,1,38.1
6124,517,2,37.51
6125,522,1,12.97
6126,39,13,376.82
6127,53,9,223.32
6128,522,1,56.54
6129,355,2,73.22
6130,522,1,8.97
6131,372,2,97.24
6132,522,1,17.96
6133,335,5,194.15
6134,522,1,14.97
6135,34,5,159.13
6136,159,7,109.13
6137,489,2,28.34
6138,232,3,242.35
6139,192,3,59.83
6140,93,5,262.15
6141,522,1,57.73
6142,522,1,197.79
6143,517,2,20.55
6144,522,1,5.78
6145,23,12,435.35
6146,522,1,31.99
6147,166,5,122.62
6148,162,2,42.36
6149,508,2,72.02
6150,475,2,24.54
6151,522,1,25.99
6152,233,5,121.08
6153,23,9,639.36
6154,522,1,5.99
6155,522,1,9.77
6156,87,3,46.81
6157,522,1,21.37
6158,486,2,56.7
6159,522,1,17.9
6160,522,1,18.74
6161,99,4,197.94
6162,522,1,11.77
6163,105,10,578.25
6164,522,1,15.36
6165,522,1,16.99
6166,522,1,15.36
6167,437,2,149.6
6168,211,4,150.23
6169,522,1,14.96
6170,116,6,177.81
6171,194,3,69.22
6172,522,1,8.77
6173,522,1,15.36
6174,392,3,67.63
6175,522,1,12.49
6176,522,1,13.77
6177,522,1,14.96
6178,522,2,48.98
6179,522,1,15.36
6180,103,4,64.97
6181,22,4,93.69
6182,169,2,23.96
6183,399,3,64.82
6184,522,1,92.44
6185,82,8,273.87
6186,522,1,12.49
6187,40,10,415.23
6188,519,1,13.97
6189,32,5,166.9
6190,522,1,39.51
6191,504,1,29.73
6192,444,2,11.57
6193,522,1,19.75
6194,522,1,27.77
6195,522,1,5.99
6196,522,1,13.97
6197,50,6,266.41
6198,522,1,60.0
6199,522,1,30.35
6200,522,1,9.98
6201,188,3,61.94
6202,322,3,95.97
6203,522,1,39.97
6204,214,4,290.86
6205,16,2,56.72
6206,522,1,36.71
6207,17,5,141.98
6208,522,1,6.79
6209,130,17,428.8
6210,522,1,53.59
6211,522,1,26.14
6212,522,1,16.99
6213,223,3,148.12
6214,522,1,25.56
6215,521,1,41.36
6216,522,1,73.05
6217,522,1,12.77
6218,7,12,660.1
6219,522,1,26.14
6220,521,1,11.74
6221,519,2,120.92
6222,430,2,45.69
6223,464,2,42.73
6224,216,4,189.06
6225,6,14,539.56
6226,521,1,24.74
6227,42,6,155.93
6228,520,1,30.32
6229,379,2,64.73
6230,521,1,92.24
6231,521,1,47.07
6232,521,1,9.99
6233,521,1,12.97
6234,521,1,26.73
6235,521,1,21.99
6236,521,1,13.97
6237,151,3,34.96
6238,112,2,50.48
6239,343,2,29.33
6240,521,1,5.78
6241,507,2,50.32
6242,171,16,1040.48
6243,224,6,236.38
6244,69,21,519.27
6245,521,1,13.97
6246,521,1,30.52
6247,521,1,20.3
6248,301,4,78.94
6249,104,6,238.81
6250,463,2,43.1
6251,77,4,74.55
6252,521,1,31.87
6253,104,5,114.97
6254,437,3,267.97
6255,521,1,27.94
6256,521,2,179.02
6257,52,2,75.78
6258,521,1,16.99
6259,521,1,41.69
6260,432,2,57.86
6261,67,5,212.67
6262,521,1,38.5
6263,521,2,39.33
6264,179,4,133.87
6265,521,1,30.97
6266,232,5,238.49
6267,521,1,29.97
6268,521,1,15.36
6269,464,2,89.4
6270,15,5,164.22
6271,521,1,12.97
6272,517,1,19.28
6273,168,14,414.86
6274,521,1,26.14
6275,521,1,27.94
6276,521,1,45.68
6277,521,1,44.97
6278,521,1,12.77
6279,521,1,37.9
6280,521,1,6.79
6281,521,1,40.11
6282,370,2,138.63
6283,23,5,391.37
6284,521,1,6.79
6285,26,21,1241.52
6286,521,1,42.3
6287,521,1,37.54
6288,521,1,12.49
6289,227,4,165.23
6290,32,11,349.06
6291,521,1,14.99
6292,521,1,23.99
6293,521,1,34.54
6294,506,1,40.25
6295,205,4,378.26
6296,33,8,144.69
6297,521,1,14.37
6298,521,1,26.14
6299,146,2,82.32
6300,521,1,14.96
6301,447,2,34.23
6302,521,1,13.97
6303,521,1,21.74
6304,318,2,37.06
6305,98,9,349.27
6306,521,1,12.55
6307,521,1,20.97
6308,470,4,116.3
6309,517,1,163.89
6310,232,5,104.36
6311,17,6,102.19
6312,117,3,127.46
6313,521,1,11.77
6314,521,1,13.58
6315,12,8,387.8
6316,517,2,205.9
6317,518,1,10.77
6318,521,1,46.44
6319,508,2,104.56
6320,20,9,205.9
6321,138,3,44.98
6322,15,13,728.5
6323,521,1,28.74
6324,184,8,112.67
6325,521,1,44.77
6326,31,2,27.58
6327,505,2,41.69
6328,366,4,133.55
6329,521,1,13.77
6330,521,1,10.77
6331,521,1,19.77
6332,475,1,5.96
6333,521,1,14.37
6334,521,1,35.31
6335,100,7,340.81
6336,518,2,28.74
6337,82,3,130.1
6338,448,5,238.81
6339,510,3,68.09
6340,486,2,28.13
6341,521,2,32.0
6342,372,2,64.51
6343,521,1,14.96
6344,521,1,30.73
6345,521,1,6.79
6346,521,1,13.77
6347,316,2,25.34
6348,138,11,657.33
6349,385,2,26.74
6350,521,1,21.99
6351,521,1,13.97
6352,464,2,28.73
6353,521,1,14.79
6354,521,1,13.97
6355,24,10,609.5
6356,178,3,235.64
6357,185,3,48.3
6358,509,1,17.7
6359,521,1,25.74
6360,521,1,57.69
6361,314,3,129.48
6362,61,2,58.49
6363,521,1,10.77
6364,437,2,87.98
6365,507,1,14.96
6366,521,2,92.69
6367,440,2,40.7
6368,335,3,467.62
6369,428,2,23.76
6370,521,1,14.99
6371,505,2,75.09
6372,521,1,18.56
6373,76,9,145.46
6374,471,3,42.9
6375,3,18,556.09
6376,521,1,68.05
6377,74,4,262.06
6378,111,4,68.95
6379,296,5,475.04
6380,520,1,94.78
6381,222,5,48.51
6382,521,1,14.99
6383,521,1,11.97
6384,520,1,38.11
6385,248,4,50.49
6386,519,1,30.71
6387,521,1,49.96
6388,521,1,24.74
6389,67,4,228.05
6390,521,1,47.08
6391,521,1,73.41
6392,247,2,172.98
6393,521,2,41.24
6394,2,12,1019.69
6395,521,1,0.0
6396,371,5,155.82
6397,107,11,458.16
6398,521,1,19.99
6399,227,2,51.69
6400,521,1,18.76
6401,521,1,9.98
6402,521,1,23.0
6403,369,2,19.04
6404,117,9,297.23
6405,42,5,276.24
6406,510,2,60.84
6407,462,1,43.53
6408,330,3,109.76
6409,120,2,236.54
6410,521,1,19.99
6411,521,1,12.77
6412,147,2,249.04
6413,521,1,11.77
6414,521,1,42.17
6415,212,4,35.52
6416,521,1,16.36
6417,521,1,26.13
6418,521,1,28.34
6419,148,3,38.04
6420,9,2,77.46
6421,499,2,108.67
6422,521,1,9.97
6423,10,22,498.04
6424,113,2,24.45
6425,20,3,69.32
6426,383,3,50.09
6427,521,1,71.62
6428,509,1,55.87
6429,521,1,11.77
6430,491,2,50.74
6431,521,1,13.97
6432,61,16,492.6
6433,521,1,6.79
6434,311,4,80.08
6435,521,1,32.74
6436,521,1,30.32
6437,521,1,14.96
6438,245,3,83.68
6439,520,1,50.3
6440,521,1,15.76
6441,512,1,23.54
6442,281,4,85.41
6443,521,1,10.77
6444,521,1,77.24
6445,304,4,229.04
6446,521,1,14.99
6447,515,2,41.44
6448,520,1,52.15
6449,302,2,43.11
6450,521,1,47.14
6451,310,2,29.33
6452,16,5,168.4
6453,490,1,225.01
6454,519,1,6.79
6455,501,2,82.47
6456,520,1,18.28
6457,521,1,15.36
6458,521,1,208.77
6459,521,1,12.77
6460,521,1,58.9
6461,521,1,14.96
6462,204,8,319.08
6463,193,3,100.12
6464,378,2,46.67
6465,280,2,76.96
6466,521,1,43.35
6467,521,1,39.75
6468,199,6,224.68
6469,193,2,28.35
6470,475,2,112.42
6471,311,2,47.28
6472,521,1,24.98
6473,521,1,30.76
6474,482,2,87.61
6475,426,3,64.43
6476,521,1,19.98
6477,521,1,11.97
6478,521,1,20.53
6479,367,3,124.12
6480,521,1,31.99
6481,521,1,34.75
6482,14,11,731.04
6483,521,1,70.24
6484,115,2,43.84
6485,498,2,32.76
6486,521,1,40.91
6487,92,3,70.85
6488,513,2,88.04
6489,52,5,153.61
6490,521,1,15.36
6491,199,3,128.21
6492,32,3,119.89
6493,198,2,43.35
6494,39,12,445.47
6495,462,2,37.75
6496,163,7,126.86
6497,155,3,42.73
6498,520,1,13.97
6499,163,5,360.32
6500,10,10,632.45
6501,116,2,101.61
6502,520,1,14.37
6503,520,1,12.49
6504,520,1,24.99
6505,511,2,28.34
6506,520,1,38.5
6507,520,1,58.73
6508,40,5,147.64
6509,520,1,12.77
6510,406,5,58.89
6511,520,1,42.95
6512,520,1,14.96
6513,520,1,43.3
6514,520,1,21.97
6515,41,5,176.25
6516,520,1,21.74
6517,520,1,26.13
6518,520,1,39.48
6519,480,2,60.1
6520,519,1,17.54
6521,31,9,168.8
6522,516,1,20.67
6523,520,1,9.98
6524,520,1,14.37
6525,278,2,50.73
6526,8,25,989.18
6527,520,1,19.99
6528,493,3,62.44
6529,343,13,681.23
6530,520,1,75.48
6531,520,1,13.97
6532,303,3,203.07
6533,520,1,14.99
6534,520,1,20.37
6535,520,1,26.14
6536,489,1,15.36
6537,520,1,59.26
6538,520,1,38.53
6539,520,1,135.7
6540,520,1,29.75
6541,128,9,218.92
6542,465,2,80.69
6543,184,7,175.08
6544,520,1,11.77
6545,99,2,46.25
6546,48,5,170.73
6547,520,1,15.96
6548,520,1,31.76
6549,520,1,10.99
6550,520,1,59.82
6551,520,1,14.96
6552,268,2,50.53
6553,520,1,12.97
6554,520,1,12.97
6555,503,2,191.99
6556,520,1,50.67
6557,283,2,133.87
6558,85,7,238.45
6559,465,2,39.94
6560,479,2,56.46
6561,520,1,15.36
6562,17,13,414.55
6563,317,3,38.51
6564,29,3,92.29
6565,508,1,35.04
6566,420,4,101.05
6567,54,4,89.72
6568,135,3,148.63
6569,7,42,4968.0
6570,520,1,11.77
6571,520,1,46.08
6572,520,1,12.49
6573,520,1,30.15
6574,520,1,15.76
6575,497,1,29.99
6576,37,11,342.42
6577,72,8,148.64
6578,464,2,85.38
6579,353,2,41.74
6580,517,2,43.13
6581,251,4,157.75
6582,520,1,34.94
6583,371,2,29.33
6584,520,1,13.77
6585,519,1,82.02
6586,479,2,24.98
6587,520,1,27.13
6588,115,3,83.81
6589,374,3,83.19
6590,501,2,134.33
6591,5,12,371.08
6592,520,1,39.97
6593,520,1,29.58
6594,477,2,195.86
6595,506,1,9.97
6596,8,6,128.35
6597,520,1,29.33
6598,18,5,139.03
6599,520,1,8.77
6600,520,1,27.94
6601,520,1,73.95
6602,478,3,88.4
6603,520,1,14.96
6604,520,1,15.7
6605,520,1,13.97
6606,442,4,153.9
6607,520,1,26.14
6608,520,1,26.99
6609,520,1,29.92
6610,520,1,14.79
6611,520,1,16.36
6612,520,1,12.97
6613,442,2,29.92
6614,497,2,33.4
6615,520,1,14.37
6616,519,1,83.22
6617,335,2,34.98
6618,256,9,283.01
6619,520,1,76.6
6620,504,3,48.48
6621,514,1,31.32
6622,520,1,14.37
6623,520,1,92.18
6624,520,1,15.36
6625,520,1,63.33
6626,229,2,56.74
6627,520,1,15.36
6628,520,1,21.3
6629,264,4,121.05
6630,501,2,43.11
6631,520,1,24.98
6632,520,1,13.97
6633,450,3,350.97
6634,520,1,27.77
6635,67,2,76.65
6636,520,1,34.98
6637,520,1,76.2
6638,520,1,32.31
6639,520,1,12.49
6640,520,1,35.35
6641,520,1,29.92
6642,402,3,76.78
6643,291,2,37.75
6644,363,3,228.95
6645,520,1,9.77
6646,520,1,14.37
6647,520,1,11.99
6648,519,1,45.94
6649,520,1,13.97
6650,520,1,99.1
6651,520,1,26.73
6652,469,3,158.31
6653,62,4,81.22
6654,520,1,29.13
6655,368,2,81.82
6656,366,4,124.78
6657,520,1,37.71
6658,440,4,337.32
6659,149,28,1028.69
6660,520,1,12.97
6661,481,1,24.14
6662,520,1,15.36
6663,128,12,407.06
6664,520,1,16.36
6665,520,1,4.79
6666,520,1,20.0
6667,371,2,56.99
6668,45,4,66.55
6669,36,11,305.02
6670,185,2,36.68
6671,383,3,103.34
6672,520,1,19.76
6673,505,1,14.37
6674,20,21,1018.01
6675,219,5,125.06
6676,520,1,6.79
6677,336,3,42.31
6678,520,1,22.99
6679,457,7,229.22
6680,520,1,15.36
6681,520,1,17.76
6682,519,1,73.97
6683,221,3,51.74
6684,520,1,11.77
6685,520,1,10.77
6686,93,4,119.03
6687,520,1,21.99
6688,520,1,16.36
6689,428,2,41.07
6690,24,16,735.91
6691,471,5,126.19
6692,491,2,57.21
6693,46,5,224.5
6694,434,2,27.73
6695,39,4,84.92
6696,180,4,98.55
6697,204,2,45.51
6698,518,1,9.78
6699,519,2,35.6
6700,239,2,97.72
6701,518,1,40.31
6702,520,1,13.97
6703,520,1,167.04
6704,495,1,33.4
6705,520,1,12.49
6706,520,1,9.77
6707,520,1,12.49
6708,520,1,93.77
6709,1,5,163.11
6710,110,4,103.78
6711,520,1,48.23
6712,520,1,76.01
6713,520,1,34.99
6714,512,2,135.16
6715,520,1,45.29
6716,83,7,176.27
6717,520,1,14.37
6718,325,2,30.97
6719,520,1,25.54
6720,48,10,238.85
6721,520,1,26.76
6722,100,8,156.69
6723,520,1,15.36
6724,518,1,54.99
6725,519,2,36.48
6726,509,3,44.17
6727,520,1,14.96
6728,520,1,29.98
6729,501,2,87.97
6730,520,1,65.57
6731,520,1,12.49
6732,520,1,5.78
6733,520,1,14.99
6734,520,1,15.36
6735,236,5,308.63
6736,88,6,151.18
6737,371,4,39.71
6738,493,4,158.87
6739,318,3,171.64
6740,520,1,11.77
6741,520,1,16.7
6742,418,2,34.96
6743,488,2,73.34
6744,452,2,34.98
6745,520,1,11.77
6746,94,4,182.24
6747,519,1,29.33
6748,24,3,106.11
6749,323,2,144.24
6750,520,1,50.32
6751,520,1,43.13
6752,519,2,27.94
6753,21,15,365.36
6754,520,1,59.96
6755,308,3,38.1
6756,471,2,85.93
6757,415,3,36.04
6758,520,1,66.49
6759,187,3,117.36
6760,520,1,53.29
6761,24,12,402.22
6762,513,2,41.1
6763,101,3,78.58
6764,162,9,212.16
6765,167,5,113.68
6766,520,1,23.99
6767,235,4,51.59
6768,520,1,13.97
6769,26,4,99.27
6770,21,3,62.71
6771,520,1,33.27
6772,520,1,22.97
6773,520,1,11.77
6774,520,1,11.77
6775,520,1,15.36
6776,518,1,13.58
6777,102,6,130.16
6778,506,1,27.94
6779,520,1,14.99
6780,505,2,171.91
6781,520,1,15.36
6782,275,4,78.89
6783,245,9,345.23
6784,520,1,42.49
6785,520,1,37.51
6786,286,2,55.14
6787,520,1,45.13
6788,387,2,27.94
6789,32,7,598.99
6790,520,1,23.97
6791,520,1,14.37
6792,520,1,57.05
6793,520,1,66.38
6794,520,1,14.96
6795,385,3,73.14
6796,2,6,134.22
6797,519,1,15.36
6798,519,1,101.14
6799,7,10,434.86
6800,511,3,179.87
6801,519,1,10.77
6802,519,1,13.97
6803,514,2,64.97
6804,0,13,566.42
6805,505,2,44.97
6806,32,6,109.26
6807,519,1,11.77
6808,498,2,76.8
6809,120,4,143.35
6810,307,2,104.62
6811,519,1,128.49
6812,478,2,47.48
6813,76,6,364.69
6814,476,3,71.25
6815,519,1,13.97
6816,519,1,18.54
6817,519,1,35.34
6818,519,1,61.04
6819,519,1,6.79
6820,473,1,13.97
6821,320,5,90.38
6822,515,1,15.77
6823,343,2,57.45
6824,519,1,13.97
6825,519,1,71.82
6826,519,1,14.37
6827,474,1,25.74
6828,475,2,92.56
6829,519,1,103.53
6830,37,19,686.53
6831,519,1,19.99
6832,519,1,29.9
6833,16,9,814.0
6834,519,1,123.31
6835,519,1,26.14
6836,519,1,11.77
6837,307,10,571.58
6838,154,2,176.95
6839,519,1,56.3
6840,293,2,126.82
6841,519,1,14.96
6842,475,3,73.4
6843,519,1,13.97
6844,519,1,26.73
6845,485,2,156.47
6846,519,1,37.98
6847,124,2,23.35
6848,511,1,47.3
6849,519,1,24.7
6850,519,1,27.99
6851,269,3,486.85
6852,480,2,60.74
6853,518,1,200.76
6854,50,3,64.34
6855,519,1,38.77
6856,368,2,36.31
6857,519,1,39.9
6858,519,1,13.97
6859,285,6,233.51
6860,519,1,22.7
6861,519,1,26.14
6862,519,1,12.97
6863,519,1,8.77
6864,506,2,36.55
6865,88,3,101.43
6866,2,11,696.29
6867,519,1,11.77
6868,476,2,32.26
6869,519,1,11.77
6870,16,6,294.02
6871,28,7,313.41
6872,2,4,403.83
6873,519,1,11.77
6874,264,3,48.3
6875,519,1,7.98
6876,519,1,11.77
6877,48,10,189.04
6878,519,1,43.73
6879,497,1,13.97
6880,519,1,14.37
6881,284,2,89.54
6882,23,12,259.01
